uf,cod_uf,cod_mun,municipio,populacao_raw,populacao,cod_ibge,municipio_clean
RN,240,147530,Venha-Ver,3005.0,3005,240147530,VENHA-VER
RN,240,148030,Vera Cruz,11053.0,11053,240148030,VERA CRUZ
RN,240,149020,Viçosa,1900.0,1900,240149020,VICOSA
RN,240,150080,Vila Flor,3304.0,3304,240150080,VILA FLOR
PB,250,01060,Água Branca,9580.0,9580,25001060,AGUA BRANCA
PB,250,02050,Aguiar,5026.0,5026,25002050,AGUIAR
PB,250,03040,Alagoa Grande,26655.0,26655,25003040,ALAGOA GRANDE
PB,250,04030,Alagoa Nova,21823.0,21823,25004030,ALAGOA NOVA
PB,250,05020,Alagoinha,14140.0,14140,25005020,ALAGOINHA
PB,250,05360,Alcantil,5806.0,5806,25005360,ALCANTIL
PB,250,05770,Algodão de Jandaíra,3143.0,3143,25005770,ALGODAO DE JANDAIRA
PB,250,06010,Alhandra,23065.0,23065,25006010,ALHANDRA
PB,250,07000,São João do Rio do Peixe,18500.0,18500,25007000,SAO JOAO DO RIO DO PEIXE
PB,250,07340,Amparo,2328.0,2328,25007340,AMPARO
PB,250,07750,Aparecida,8257.0,8257,25007750,APARECIDA
PB,250,08090,Araçagi,16991.0,16991,25008090,ARACAGI
PB,250,09080,Arara,12482.0,12482,25009080,ARARA
PB,250,10050,Araruna,17360.0,17360,25010050,ARARUNA
PB,250,11040,Areia,23031.0,23031,25011040,AREIA
PB,250,11530,Areia de Baraúnas,2027.0,2027,25011530,AREIA DE BARAUNAS
PB,250,12030,Areial,7434.0,7434,25012030,AREIAL
PB,250,13020,Aroeiras,19142.0,19142,25013020,AROEIRAS
PB,250,13510,Assunção,4383.0,4383,25013510,ASSUNCAO
PB,250,14010,Baía da Traição,9741.0,9741,25014010,BAIA DA TRAICAO
PB,250,15000,Bananeiras,24134.0,24134,25015000,BANANEIRAS
PB,250,15340,Baraúna,5010.0,5010,25015340,BARAUNA
PB,250,15750,Barra de Santana,8247.0,8247,25015750,BARRA DE SANTANA
PB,250,16090,Barra de Santa Rosa,13024.0,13024,25016090,BARRA DE SANTA ROSA
PB,250,17080,Barra de São Miguel,6123.0,6123,25017080,BARRA DE SAO MIGUEL
PB,250,18070,Bayeux,83862.0,83862,25018070,BAYEUX
PB,250,19060,Belém,16710.0,16710,25019060,BELEM
PB,250,20030,Belém do Brejo do Cruz,6272.0,6272,25020030,BELEM DO BREJO DO CRUZ
PB,250,20520,Bernardino Batista,3677.0,3677,25020520,BERNARDINO BATISTA
PB,250,21020,Boa Ventura,5246.0,5246,25021020,BOA VENTURA
PB,250,21510,Boa Vista,6592.0,6592,25021510,BOA VISTA
PB,250,22010,Bom Jesus,2328.0,2328,25022010,BOM JESUS
PB,250,23000,Bom Sucesso,4720.0,4720,25023000,BOM SUCESSO
PB,250,24090,Bonito de Santa Fé,10433.0,10433,25024090,BONITO DE SANTA FE
PB,250,25080,Boqueirão,18216.0,18216,25025080,BOQUEIRAO
PB,250,26070,Igaracy,5719.0,5719,25026070,IGARACY
PB,250,27060,Borborema,4185.0,4185,25027060,BORBOREMA
PB,250,28050,Brejo do Cruz,14095.0,14095,25028050,BREJO DO CRUZ
PB,250,29040,Brejo dos Santos,5816.0,5816,25029040,BREJO DOS SANTOS
PB,250,30010,Caaporã,21942.0,21942,25030010,CAAPORA
PB,250,31000,Cabaceiras,5537.0,5537,25031000,CABACEIRAS
PB,250,32090,Cabedelo,70734.0,70734,25032090,CABEDELO
PB,250,33080,Cachoeira dos Índios,9335.0,9335,25033080,CACHOEIRA DOS INDIOS
PB,250,34070,Cacimba de Areia,3344.0,3344,25034070,CACIMBA DE AREIA
PB,250,35060,Cacimba de Dentro,16332.0,16332,25035060,CACIMBA DE DENTRO
PB,250,35550,Cacimbas,7513.0,7513,25035550,CACIMBAS
PB,250,36050,Caiçara,6684.0,6684,25036050,CAICARA
PB,250,37040,Cajazeiras,66585.0,66585,25037040,CAJAZEIRAS
PB,250,37530,Cajazeirinhas,2760.0,2760,25037530,CAJAZEIRINHAS
PB,250,38030,Caldas Brandão,5942.0,5942,25038030,CALDAS BRANDAO
PB,250,39020,Camalaú,6327.0,6327,25039020,CAMALAU
PB,250,40090,Campina Grande,443911.0,443911,25040090,CAMPINA GRANDE
PB,250,40330,Capim,7446.0,7446,25040330,CAPIM
PB,250,40740,Caraúbas,4067.0,4067,25040740,CARAUBAS
PB,250,41080,Carrapateira,2365.0,2365,25041080,CARRAPATEIRA
PB,250,41570,Casserengue,7052.0,7052,25041570,CASSERENGUE
PB,250,42070,Catingueira,4556.0,4556,25042070,CATINGUEIRA
PB,250,43060,Catolé do Rocha,32288.0,32288,25043060,CATOLE DO ROCHA
PB,250,43550,Caturité,5544.0,5544,25043550,CATURITE
PB,250,44050,Conceição,18731.0,18731,25044050,CONCEICAO
PB,250,45040,Condado,6629.0,6629,25045040,CONDADO
PB,250,46030,Conde,30007.0,30007,25046030,CONDE
PB,250,47020,Congo,5124.0,5124,25047020,CONGO
PB,250,48010,Coremas,14987.0,14987,25048010,COREMAS
PB,250,48500,Coxixola,1888.0,1888,25048500,COXIXOLA
PB,250,49000,Cruz do Espírito Santo,17821.0,17821,25049000,CRUZ DO ESPIRITO SANTO
PB,250,50060,Cubati,7842.0,7842,25050060,CUBATI
PB,250,51050,Cuité,20208.0,20208,25051050,CUITE
PB,250,52040,Cuitegi,6890.0,6890,25052040,CUITEGI
PB,250,52380,Cuité de Mamanguape,6441.0,6441,25052380,CUITE DE MAMANGUAPE
PB,250,52790,Curral de Cima,5415.0,5415,25052790,CURRAL DE CIMA
PB,250,53030,Curral Velho,2316.0,2316,25053030,CURRAL VELHO
PB,250,53520,Damião,5141.0,5141,25053520,DAMIAO
PB,250,54020,Desterro,8314.0,8314,25054020,DESTERRO
PB,250,55010,Vista Serrana,3772.0,3772,25055010,VISTA SERRANA
PB,250,56000,Diamante,6416.0,6416,25056000,DIAMANTE
PB,250,57090,Dona Inês,10638.0,10638,25057090,DONA INES
PB,250,58080,Duas Estradas,3360.0,3360,25058080,DUAS ESTRADAS
PB,250,59070,Emas,3036.0,3036,25059070,EMAS
PB,250,60040,Esperança,32599.0,32599,25060040,ESPERANCA
PB,250,61030,Fagundes,11307.0,11307,25061030,FAGUNDES
PB,250,62020,Frei Martinho,2911.0,2911,25062020,FREI MARTINHO
PB,250,62510,Gado Bravo,8398.0,8398,25062510,GADO BRAVO
PB,250,63010,Guarabira,60057.0,60057,25063010,GUARABIRA
PB,250,64000,Gurinhém,14141.0,14141,25064000,GURINHEM
PB,250,65090,Gurjão,3352.0,3352,25065090,GURJAO
PB,250,66080,Ibiara,5713.0,5713,25066080,IBIARA
PB,250,67070,Imaculada,10497.0,10497,25067070,IMACULADA
PB,250,68060,Ingá,18234.0,18234,25068060,INGA
PB,250,69050,Itabaiana,23558.0,23558,25069050,ITABAIANA
PB,250,70020,Itaporanga,24766.0,24766,25070020,ITAPORANGA
PB,250,71010,Itapororoca,19165.0,19165,25071010,ITAPOROROCA
PB,250,72000,Itatuba,10840.0,10840,25072000,ITATUBA
PB,250,73090,Jacaraú,14969.0,14969,25073090,JACARAU
PB,250,74080,Jericó,7728.0,7728,25074080,JERICO
PB,250,75070,João Pessoa,897633.0,897633,25075070,JOAO PESSOA
PB,250,76060,Juarez Távora,8088.0,8088,25076060,JUAREZ TAVORA
PB,250,77050,Juazeirinho,17520.0,17520,25077050,JUAZEIRINHO
PB,250,78040,Junco do Seridó,7019.0,7019,25078040,JUNCO DO SERIDO
PB,250,79030,Juripiranga,10255.0,10255,25079030,JURIPIRANGA
PB,250,80000,Juru,9380.0,9380,25080000,JURU
PB,250,81090,Lagoa,4489.0,4489,25081090,LAGOA
PB,250,82080,Lagoa de Dentro,8123.0,8123,25082080,LAGOA DE DENTRO
PB,250,83070,Lagoa Seca,29209.0,29209,25083070,LAGOA SECA
PB,250,84060,Lastro,3316.0,3316,25084060,LASTRO
PB,250,85050,Livramento,7041.0,7041,25085050,LIVRAMENTO
PB,250,85540,Logradouro,5107.0,5107,25085540,LOGRADOURO
PB,250,86040,Lucena,13088.0,13088,25086040,LUCENA
PB,250,87030,Mãe d'Água,3599.0,3599,25087030,MAE D'AGUA
PB,250,88020,Malta,6288.0,6288,25088020,MALTA
PB,250,89010,Mamanguape,46966.0,46966,25089010,MAMANGUAPE
PB,250,90080,Manaíra,10699.0,10699,25090080,MANAIRA
PB,250,90570,Marcação,9537.0,9537,25090570,MARCACAO
PB,250,91070,Mari,22170.0,22170,25091070,MARI
PB,250,91560,Marizópolis,7001.0,7001,25091560,MARIZOPOLIS
PB,250,92060,Massaranduba,14756.0,14756,25092060,MASSARANDUBA
PB,250,93050,Mataraca,8650.0,8650,25093050,MATARACA
PB,250,93390,Matinhas,4759.0,4759,25093390,MATINHAS
PB,250,93700,Mato Grosso,2584.0,2584,25093700,MATO GROSSO
PB,250,93960,Maturéia,6717.0,6717,25093960,MATUREIA
PB,250,94040,Mogeiro,14435.0,14435,25094040,MOGEIRO
PB,250,95030,Montadas,6144.0,6144,25095030,MONTADAS
PB,250,96020,Monte Horebe,4429.0,4429,25096020,MONTE HOREBE
PB,250,97010,Monteiro,33886.0,33886,25097010,MONTEIRO
PB,250,98000,Mulungu,8909.0,8909,25098000,MULUNGU
PB,250,99090,Natuba,8935.0,8935,25099090,NATUBA
PB,250,100060,Nazarezinho,7394.0,7394,250100060,NAZAREZINHO
PB,250,101050,Nova Floresta,9840.0,9840,250101050,NOVA FLORESTA
PB,250,102040,Nova Olinda,5897.0,5897,250102040,NOVA OLINDA
PB,250,103030,Nova Palmeira,4359.0,4359,250103030,NOVA PALMEIRA
PB,250,104020,Olho d'Água,6059.0,6059,250104020,OLHO D'AGUA
PB,250,105010,Olivedos,3675.0,3675,250105010,OLIVEDOS
PB,250,106000,Ouro Velho,3000.0,3000,250106000,OURO VELHO
PB,250,106590,Parari,1745.0,1745,250106590,PARARI
PB,250,107090,Passagem,2580.0,2580,250107090,PASSAGEM
PB,250,108080,Patos,108104.0,108104,250108080,PATOS
PB,250,109070,Paulista,12172.0,12172,250109070,PAULISTA
PB,250,110040,Pedra Branca,3851.0,3851,250110040,PEDRA BRANCA
PB,250,111030,Pedra Lavrada,6980.0,6980,250111030,PEDRA LAVRADA
PB,250,112020,Pedras de Fogo,31356.0,31356,250112020,PEDRAS DE FOGO
PB,250,113010,Piancó,17088.0,17088,250113010,PIANCO
PB,250,114000,Picuí,18862.0,18862,250114000,PICUI
PB,250,115090,Pilar,12889.0,12889,250115090,PILAR
PB,250,116080,Pilões,6974.0,6974,250116080,PILOES
PB,250,117070,Pilõezinhos,5539.0,5539,250117070,PILOEZINHOS
PB,250,118060,Pirpirituba,9411.0,9411,250118060,PIRPIRITUBA
PB,250,119050,Pitimbu,17166.0,17166,250119050,PITIMBU
PB,250,120020,Pocinhos,18038.0,18038,250120020,POCINHOS
PB,250,120360,Poço Dantas,3934.0,3934,250120360,POCO DANTAS
PB,250,120770,Poço de José de Moura,4126.0,4126,250120770,POCO DE JOSE DE MOURA
PB,250,121010,Pombal,33866.0,33866,250121010,POMBAL
PB,250,122000,Prata,4032.0,4032,250122000,PRATA
PB,250,123090,Princesa Isabel,21674.0,21674,250123090,PRINCESA ISABEL
PB,250,124080,Puxinanã,14942.0,14942,250124080,PUXINANA
PB,250,125070,Queimadas,50698.0,50698,250125070,QUEIMADAS
PB,250,126060,Quixaba,1803.0,1803,250126060,QUIXABA
PB,250,127050,Remígio,18399.0,18399,250127050,REMIGIO
PB,250,127210,Pedro Régis,5932.0,5932,250127210,PEDRO REGIS
PB,250,127470,Riachão,2945.0,2945,250127470,RIACHAO
PB,250,127540,Riachão do Bacamarte,4911.0,4911,250127540,RIACHAO DO BACAMARTE
PB,250,127620,Riachão do Poço,4989.0,4989,250127620,RIACHAO DO POCO
PB,250,127880,Riacho de Santo Antônio,2063.0,2063,250127880,RIACHO DE SANTO ANTONIO
PB,250,128040,Riacho dos Cavalos,8788.0,8788,250128040,RIACHO DOS CAVALOS
PB,250,129030,Rio Tinto,25500.0,25500,250129030,RIO TINTO
PB,250,130000,Salgadinho,3435.0,3435,250130000,SALGADINHO
PB,250,131090,Salgado de São Félix,11741.0,11741,250131090,SALGADO DE SAO FELIX
PB,250,131580,Santa Cecília,8113.0,8113,250131580,SANTA CECILIA
PB,250,132080,Santa Cruz,6013.0,6013,250132080,SANTA CRUZ
PB,250,133070,Santa Helena,6023.0,6023,250133070,SANTA HELENA
PB,250,133560,Santa Inês,3256.0,3256,250133560,SANTA INES
PB,250,134060,Santa Luzia,15418.0,15418,250134060,SANTA LUZIA
PB,250,135050,Santana de Mangueira,5090.0,5090,250135050,SANTANA DE MANGUEIRA
PB,250,136040,Santana dos Garrotes,6618.0,6618,250136040,SANTANA DOS GARROTES
PB,250,136530,Joca Claudino,2607.0,2607,250136530,JOCA CLAUDINO
PB,250,137030,Santa Rita,160852.0,160852,250137030,SANTA RITA
PB,250,138020,Santa Teresinha,4492.0,4492,250138020,SANTA TERESINHA
PB,250,138510,Santo André,2708.0,2708,250138510,SANTO ANDRE
PB,250,139010,São Bento,33845.0,33845,250139010,SAO BENTO
PB,250,139270,São Bentinho,4490.0,4490,250139270,SAO BENTINHO
PB,250,139430,São Domingos do Cariri,2688.0,2688,250139430,SAO DOMINGOS DO CARIRI
PB,250,139680,São Domingos,2624.0,2624,250139680,SAO DOMINGOS
PB,250,139840,São Francisco,3176.0,3176,250139840,SAO FRANCISCO
PB,250,140080,São João do Cariri,4345.0,4345,250140080,SAO JOAO DO CARIRI
PB,250,141070,São João do Tigre,4359.0,4359,250141070,SAO JOAO DO TIGRE
PB,250,142060,São José da Lagoa Tapada,7251.0,7251,250142060,SAO JOSE DA LAGOA TAPADA
PB,250,143050,São José de Caiana,4966.0,4966,250143050,SAO JOSE DE CAIANA
PB,250,144040,São José de Espinharas,4056.0,4056,250144040,SAO JOSE DE ESPINHARAS
PB,250,144530,São José dos Ramos,6137.0,6137,250144530,SAO JOSE DOS RAMOS
PB,250,145030,São José de Piranhas,19561.0,19561,250145030,SAO JOSE DE PIRANHAS
PB,250,145520,São José de Princesa,3323.0,3323,250145520,SAO JOSE DE PRINCESA
PB,250,146020,São José do Bonfim,3337.0,3337,250146020,SAO JOSE DO BONFIM
PB,250,146510,São José do Brejo do Cruz,1750.0,1750,250146510,SAO JOSE DO BREJO DO CRUZ
PB,250,147010,São José do Sabugi,4283.0,4283,250147010,SAO JOSE DO SABUGI
PB,250,148000,São José dos Cordeiros,3462.0,3462,250148000,SAO JOSE DOS CORDEIROS
PB,250,149090,São Mamede,7629.0,7629,250149090,SAO MAMEDE
PB,250,150050,São Miguel de Taipu,7307.0,7307,250150050,SAO MIGUEL DE TAIPU
PB,250,151040,São Sebastião de Lagoa de Roça,11387.0,11387,250151040,SAO SEBASTIAO DE LAGOA DE ROCA
PB,250,152030,São Sebastião do Umbuzeiro,3382.0,3382,250152030,SAO SEBASTIAO DO UMBUZEIRO
PB,250,153020,Sapé,53457.0,53457,250153020,SAPE
PB,250,154010,São Vicente do Seridó,10652.0,10652,250154010,SAO VICENTE DO SERIDO
PB,250,155000,Serra Branca,14131.0,14131,250155000,SERRA BRANCA
PB,250,156090,Serra da Raiz,3156.0,3156,250156090,SERRA DA RAIZ
PB,250,157080,Serra Grande,3056.0,3056,250157080,SERRA GRANDE
PB,250,158070,Serra Redonda,6975.0,6975,250158070,SERRA REDONDA
PB,250,159060,Serraria,4754.0,4754,250159060,SERRARIA
PB,250,159300,Sertãozinho,5332.0,5332,250159300,SERTAOZINHO
PB,250,159710,Sobrado,8646.0,8646,250159710,SOBRADO
PB,250,160030,Solânea,27748.0,27748,250160030,SOLANEA
PB,250,161020,Soledade,14409.0,14409,250161020,SOLEDADE
PB,250,161510,Sossêgo,3476.0,3476,250161510,SOSSEGO
PB,250,162010,Sousa,70066.0,70066,250162010,SOUSA
PB,250,163000,Sumé,17852.0,17852,250163000,SUME
PB,250,164090,Tacima,7794.0,7794,250164090,TACIMA
PB,250,165080,Taperoá,14358.0,14358,250165080,TAPEROA
PB,250,166070,Tavares,14473.0,14473,250166070,TAVARES
PB,250,167060,Teixeira,15129.0,15129,250167060,TEIXEIRA
PB,250,167550,Tenório,3082.0,3082,250167550,TENORIO
PB,250,168050,Triunfo,10315.0,10315,250168050,TRIUNFO
PB,250,169040,Uiraúna,15431.0,15431,250169040,UIRAUNA
PB,250,170010,Umbuzeiro,9274.0,9274,250170010,UMBUZEIRO
PB,250,171000,Várzea,2777.0,2777,250171000,VARZEA
PB,250,172090,Vieirópolis,4967.0,4967,250172090,VIEIROPOLIS
PB,250,174070,Zabelê,2323.0,2323,250174070,ZABELE
PE,260,00540,Abreu e Lima,104248.0,104248,26000540,ABREU E LIMA
PE,260,01040,Afogados da Ingazeira,42672.0,42672,26001040,AFOGADOS DA INGAZEIRA
PE,260,02030,Afrânio,19409.0,19409,26002030,AFRANIO
PE,260,03020,Agrestina,24680.0,24680,26003020,AGRESTINA
PE,260,04010,Água Preta,26981.0,26981,26004010,AGUA PRETA
PE,260,05000,Águas Belas,43822.0,43822,26005000,AGUAS BELAS
PE,260,06090,Alagoinha,14460.0,14460,26006090,ALAGOINHA
PE,260,07080,Aliança,37349.0,37349,26007080,ALIANCA
PE,260,08070,Altinho,21134.0,21134,26008070,ALTINHO
PE,260,09060,Amaraji,18335.0,18335,26009060,AMARAJI
PE,260,10030,Angelim,10591.0,10591,26010030,ANGELIM
PE,260,10520,Araçoiaba,19996.0,19996,26010520,ARACOIABA
PE,260,11020,Araripina,90504.0,90504,26011020,ARARIPINA
PE,260,12010,Arcoverde,82487.0,82487,26012010,ARCOVERDE
PE,260,13000,Barra de Guabiraba,12601.0,12601,26013000,BARRA DE GUABIRABA
PE,260,14090,Barreiros,42083.0,42083,26014090,BARREIROS
PE,260,15080,Belém de Maria,10798.0,10798,26015080,BELEM DE MARIA
PE,260,16070,Belém do São Francisco,18648.0,18648,26016070,BELEM DO SAO FRANCISCO
PE,260,17060,Belo Jardim,84033.0,84033,26017060,BELO JARDIM
PE,260,18050,Betânia,11961.0,11961,26018050,BETANIA
PE,260,19040,Bezerros,65007.0,65007,26019040,BEZERROS
PE,260,20010,Bodocó,36145.0,36145,26020010,BODOCO
PE,260,21000,Bom Conselho,46202.0,46202,26021000,BOM CONSELHO
PE,260,22090,Bom Jardim,39289.0,39289,26022090,BOM JARDIM
PE,260,23080,Bonito,39212.0,39212,26023080,BONITO
PE,260,24070,Brejão,9417.0,9417,26024070,BREJAO
PE,260,25060,Brejinho,8033.0,8033,26025060,BREJINHO
PE,260,26050,Brejo da Madre de Deus,51308.0,51308,26026050,BREJO DA MADRE DE DEUS
PE,260,27040,Buenos Aires,13276.0,13276,26027040,BUENOS AIRES
PE,260,28030,Buíque,53489.0,53489,26028030,BUIQUE
PE,260,29020,Cabo de Santo Agostinho,218049.0,218049,26029020,CABO DE SANTO AGOSTINHO
PE,260,30090,Cabrobó,31762.0,31762,26030090,CABROBO
PE,260,31080,Cachoeirinha,20673.0,20673,26031080,CACHOEIRINHA
PE,260,32070,Caetés,30571.0,30571,26032070,CAETES
PE,260,33060,Calçado,11453.0,11453,26033060,CALCADO
PE,260,34050,Calumbi,5354.0,5354,26034050,CALUMBI
PE,260,34540,Camaragibe,156112.0,156112,26034540,CAMARAGIBE
PE,260,35040,Camocim de São Félix,18018.0,18018,26035040,CAMOCIM DE SAO FELIX
PE,260,36030,Camutanga,7962.0,7962,26036030,CAMUTANGA
PE,260,37020,Canhotinho,25103.0,25103,26037020,CANHOTINHO
PE,260,38010,Capoeiras,18854.0,18854,26038010,CAPOEIRAS
PE,260,39000,Carnaíba,19533.0,19533,26039000,CARNAIBA
PE,260,39260,Carnaubeira da Penha,12712.0,12712,26039260,CARNAUBEIRA DA PENHA
PE,260,40070,Carpina,83482.0,83482,26040070,CARPINA
PE,260,41060,Caruaru,405408.0,405408,26041060,CARUARU
PE,260,41550,Casinhas,13468.0,13468,26041550,CASINHAS
PE,260,42050,Catende,33086.0,33086,26042050,CATENDE
PE,260,43040,Cedro,10843.0,10843,26043040,CEDRO
PE,260,44030,Chã de Alegria,13496.0,13496,26044030,CHA DE ALEGRIA
PE,260,45020,Chã Grande,21258.0,21258,26045020,CHA GRANDE
PE,260,46010,Condado,25416.0,25416,26046010,CONDADO
PE,260,47000,Correntes,17670.0,17670,26047000,CORRENTES
PE,260,48090,Cortês,10426.0,10426,26048090,CORTES
PE,260,49080,Cumaru,16215.0,16215,26049080,CUMARU
PE,260,50040,Cupira,24343.0,24343,26050040,CUPIRA
PE,260,51030,Custódia,39609.0,39609,26051030,CUSTODIA
PE,260,51520,Dormentes,17850.0,17850,26051520,DORMENTES
PE,260,52020,Escada,62174.0,62174,26052020,ESCADA
PE,260,53010,Exu,33486.0,33486,26053010,EXU
PE,260,54000,Feira Nova,22222.0,22222,26054000,FEIRA NOVA
PE,260,54590,Fernando de Noronha,3341.0,3341,26054590,FERNANDO DE NORONHA
PE,260,55090,Ferreiros,15955.0,15955,26055090,FERREIROS
PE,260,56080,Flores,20776.0,20776,26056080,FLORES
PE,260,57070,Floresta,31702.0,31702,26057070,FLORESTA
PE,260,58060,Frei Miguelinho,14055.0,14055,26058060,FREI MIGUELINHO
PE,260,59050,Gameleira,17583.0,17583,26059050,GAMELEIRA
PE,260,60020,Garanhuns,151803.0,151803,26060020,GARANHUNS
PE,260,61010,Glória do Goitá,30420.0,30420,26061010,GLORIA DO GOITA
PE,260,62000,Goiana,85497.0,85497,26062000,GOIANA
PE,260,63090,Granito,7217.0,7217,26063090,GRANITO
PE,260,64080,Gravatá,92429.0,92429,26064080,GRAVATA
PE,260,65070,Iati,17570.0,17570,26065070,IATI
PE,260,66060,Ibimirim,28825.0,28825,26066060,IBIMIRIM
PE,260,67050,Ibirajuba,7334.0,7334,26067050,IBIRAJUBA
PE,260,68040,Igarassu,123017.0,123017,26068040,IGARASSU
PE,260,69030,Iguaracy,11347.0,11347,26069030,IGUARACY
PE,260,70000,Inajá,27758.0,27758,26070000,INAJA
PE,260,71090,Ingazeira,4975.0,4975,26071090,INGAZEIRA
PE,260,72080,Ipojuca,106539.0,106539,26072080,IPOJUCA
PE,260,73070,Ipubi,30720.0,30720,26073070,IPUBI
PE,260,74060,Itacuruba,4491.0,4491,26074060,ITACURUBA
PE,260,75050,Itaíba,33995.0,33995,26075050,ITAIBA
PE,260,76040,Ilha de Itamaracá,25658.0,25658,26076040,ILHA DE ITAMARACA
PE,260,76530,Itambé,36652.0,36652,26076530,ITAMBE
PE,260,77030,Itapetim,14236.0,14236,26077030,ITAPETIM
PE,260,77520,Itapissuma,29669.0,29669,26077520,ITAPISSUMA
PE,260,78020,Itaquitinga,17142.0,17142,26078020,ITAQUITINGA
PE,260,79010,Jaboatão dos Guararapes,684293.0,684293,26079010,JABOATAO DOS GUARARAPES
PE,260,79500,Jaqueira,10440.0,10440,26079500,JAQUEIRA
PE,260,80080,Jataúba,16328.0,16328,26080080,JATAUBA
PE,260,80570,Jatobá,14477.0,14477,26080570,JATOBA
PE,260,81070,João Alfredo,28842.0,28842,26081070,JOAO ALFREDO
PE,260,82060,Joaquim Nabuco,13416.0,13416,26082060,JOAQUIM NABUCO
PE,260,82550,Jucati,12023.0,12023,26082550,JUCATI
PE,260,83050,Jupi,16022.0,16022,26083050,JUPI
PE,260,84040,Jurema,14002.0,14002,26084040,JUREMA
PE,260,84530,Lagoa do Carro,18804.0,18804,26084530,LAGOA DO CARRO
PE,260,85030,Lagoa de Itaenga,19863.0,19863,26085030,LAGOA DE ITAENGA
PE,260,86020,Lagoa do Ouro,12367.0,12367,26086020,LAGOA DO OURO
PE,260,87010,Lagoa dos Gatos,14333.0,14333,26087010,LAGOA DOS GATOS
PE,260,87500,Lagoa Grande,24951.0,24951,26087500,LAGOA GRANDE
PE,260,88000,Lajedo,41960.0,41960,26088000,LAJEDO
PE,260,89090,Limoeiro,59236.0,59236,26089090,LIMOEIRO
PE,260,90060,Macaparana,24642.0,24642,26090060,MACAPARANA
PE,260,91050,Machados,11387.0,11387,26091050,MACHADOS
PE,260,91540,Manari,27046.0,27046,26091540,MANARI
PE,260,92040,Maraial,9322.0,9322,26092040,MARAIAL
PE,260,93030,Mirandiba,14605.0,14605,26093030,MIRANDIBA
PE,260,94020,Moreno,57654.0,57654,26094020,MORENO
PE,260,95010,Nazaré da Mata,32187.0,32187,26095010,NAZARE DA MATA
PE,260,96000,Olinda,364717.0,364717,26096000,OLINDA
PE,260,97090,Orobó,22412.0,22412,26097090,OROBO
PE,260,98080,Orocó,14129.0,14129,26098080,OROCO
PE,260,99070,Ouricuri,68489.0,68489,26099070,OURICURI
PE,260,100040,Palmares,56475.0,56475,260100040,PALMARES
PE,260,101030,Palmeirina,7104.0,7104,260101030,PALMEIRINA
PE,260,102020,Panelas,23337.0,23337,260102020,PANELAS
PE,260,103010,Paranatama,12778.0,12778,260103010,PARANATAMA
PE,260,104000,Parnamirim,18960.0,18960,260104000,PARNAMIRIM
PE,260,105090,Passira,29744.0,29744,260105090,PASSIRA
PE,260,106080,Paudalho,59924.0,59924,260106080,PAUDALHO
PE,260,107070,Paulista,365144.0,365144,260107070,PAULISTA
PE,260,108060,Pedra,23671.0,23671,260108060,PEDRA
PE,260,109050,Pesqueira,65481.0,65481,260109050,PESQUEIRA
PE,260,110020,Petrolândia,36104.0,36104,260110020,PETROLANDIA
PE,260,111010,Petrolina,418444.0,418444,260111010,PETROLINA
PE,260,112000,Poção,10792.0,10792,260112000,POCAO
PE,260,113090,Pombos,26942.0,26942,260113090,POMBOS
PE,260,114080,Primavera,14380.0,14380,260114080,PRIMAVERA
PE,260,115070,Quipapá,17731.0,17731,260115070,QUIPAPA
PE,260,115330,Quixaba,6753.0,6753,260115330,QUIXABA
PE,260,116060,Recife,1588376.0,1588376,260116060,RECIFE
PE,260,117050,Riacho das Almas,21490.0,21490,260117050,RIACHO DAS ALMAS
PE,260,118040,Ribeirão,33843.0,33843,260118040,RIBEIRAO
PE,260,119030,Rio Formoso,20388.0,20388,260119030,RIO FORMOSO
PE,260,120000,Sairé,11213.0,11213,260120000,SAIRE
PE,260,121090,Salgadinho,5478.0,5478,260121090,SALGADINHO
PE,260,122080,Salgueiro,65946.0,65946,260122080,SALGUEIRO
PE,260,123070,Saloá,14125.0,14125,260123070,SALOA
PE,260,124060,Sanharó,18812.0,18812,260124060,SANHARO
PE,260,124550,Santa Cruz,14342.0,14342,260124550,SANTA CRUZ
PE,260,124710,Santa Cruz da Baixa Verde,11934.0,11934,260124710,SANTA CRUZ DA BAIXA VERDE
PE,260,125050,Santa Cruz do Capibaribe,104854.0,104854,260125050,SANTA CRUZ DO CAPIBARIBE
PE,260,125540,Santa Filomena,12360.0,12360,260125540,SANTA FILOMENA
PE,260,126040,Santa Maria da Boa Vista,42782.0,42782,260126040,SANTA MARIA DA BOA VISTA
PE,260,127030,Santa Maria do Cambucá,14586.0,14586,260127030,SANTA MARIA DO CAMBUCA
PE,260,128020,Santa Terezinha,10487.0,10487,260128020,SANTA TEREZINHA
PE,260,129010,São Benedito do Sul,13456.0,13456,260129010,SAO BENEDITO DO SUL
PE,260,130080,São Bento do Una,51165.0,51165,260130080,SAO BENTO DO UNA
PE,260,131070,São Caitano,39243.0,39243,260131070,SAO CAITANO
